economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
SSF,758653144.0,779665113.0,801269368.0,823564883.0,846656872.0,870347292.0,894666657.0,919528126.0,944970310.0,971232906.0,997961037.0,1025251114.0,1052824144.0,1080941647.0,1109997000.0,1139315618.0,1169015451.0,1199011925.0,1229208573.0,1259889959.0,1291044964.0
SST,16597133.0,16699341.0,16868546.0,17047450.0,17228345.0,17398922.0,17575200.0,17748220.0,17926451.0,18107202.0,18292084.0,18482578.0,18671045.0,18865506.0,19084934.0,19293697.0,19472157.0,19646549.0,19852364.0,20031262.0,20193405.0
STP,157705.0,161639.0,165638.0,169700.0,173793.0,177853.0,181802.0,185649.0,189439.0,193148.0,196767.0,200291.0,203689.0,206970.0,210187.0,213392.0,217435.0,221961.0,226305.0,230871.0,235536.0
SUR,513923.0,519313.0,524997.0,531016.0,537245.0,543568.0,549923.0,556269.0,562633.0,569020.0,575373.0,581627.0,587757.0,593713.0,599513.0,605768.0,612317.0,617896.0,623164.0,628886.0,634431.0
SVK,5372280.0,5372807.0,5373054.0,5374622.0,5379233.0,5386406.0,5391428.0,5398384.0,5407579.0,5413393.0,5418649.0,5423801.0,5430798.0,5439232.0,5446771.0,5454147.0,5458827.0,5447247.0,5431752.0,5426740.0,5422069.0
SVN,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066388.0,2073894.0,2088385.0,2102419.0,2108079.0,2112076.0,2120461.0,2127400.0
SWE,8993531.0,9029572.0,9080505.0,9148092.0,9219637.0,9298515.0,9378126.0,9449213.0,9519374.0,9600379.0,9696110.0,9799186.0,9923085.0,10057698.0,10175214.0,10278887.0,10353442.0,10415811.0,10486941.0,10536632.0,10569709.0
SWZ,1073159.0,1079022.0,1084436.0,1090705.0,1098091.0,1105153.0,1111650.0,1117833.0,1123863.0,1129990.0,1136299.0,1142813.0,1149507.0,1158195.0,1168929.0,1179874.0,1192729.0,1206593.0,1218917.0,1230506.0,1242822.0
SXM,31690.0,32057.0,32428.0,32791.0,33145.0,33491.0,33794.0,34267.0,35023.0,35854.0,36672.0,37471.0,38249.0,38996.0,39712.0,40385.0,41008.0,41571.0,42139.0,42749.0,43350.0
SYC,82475.0,82858.0,84600.0,85033.0,86956.0,87298.0,89770.0,87441.0,88303.0,89949.0,91359.0,93419.0,94677.0,95843.0,96762.0,97625.0,98462.0,99258.0,119878.0,119773.0,121354.0
SYR,18336875.0,18814091.0,19637022.0,20884125.0,21636564.0,21976969.0,22482421.0,22878098.0,22759763.0,21666917.0,20273659.0,19424618.0,19193834.0,19224668.0,19577845.0,20353534.0,21049429.0,21628839.0,22462173.0,23594623.0,24672760.0
TCA,22856.0,23988.0,25123.0,26270.0,27427.0,28588.0,29739.0,30846.0,32127.0,33653.0,35050.0,36605.0,38315.0,39913.0,41559.0,43166.0,44386.0,45243.0,45847.0,46198.0,46535.0
TCD,9920036.0,10328092.0,10706424.0,11081660.0,11476296.0,11893754.0,12312575.0,12754997.0,13210998.0,13691079.0,14188678.0,14647621.0,15114655.0,15622759.0,16156531.0,16685223.0,17224679.0,17828273.0,18455316.0,19319064.0,20299123.0
TEA,1859450104.0,1874487158.0,1889507244.0,1904568042.0,1919570287.0,1934167856.0,1948643347.0,1964036970.0,1981382735.0,1998548872.0,2014960984.0,2030504270.0,2045816761.0,2061449949.0,2074796982.0,2086281644.0,2095759417.0,2102350702.0,2107261123.0,2111139152.0,2114653077.0
TEC,438136036.0,438333196.0,438714358.0,438680283.0,439732746.0,441304973.0,442936599.0,444846366.0,446941101.0,449128604.0,451432428.0,453662073.0,455913002.0,458010325.0,459946883.0,461933206.0,462842288.0,463104389.0,460942269.0,458602212.0,459734030.0
TGO,5696508.0,5844631.0,6010668.0,6188344.0,6368812.0,6551865.0,6732590.0,6916474.0,7100736.0,7285442.0,7472450.0,7663195.0,7858289.0,8057140.0,8258778.0,8463068.0,8669720.0,8878379.0,9089738.0,9304337.0,9515236.0
THA,65452047.0,66017420.0,66567687.0,67102394.0,67619830.0,68121080.0,68579447.0,69007208.0,69436098.0,69845114.0,70216367.0,70540795.0,70859841.0,71160187.0,71376079.0,71522271.0,71641484.0,71727332.0,71735329.0,71702435.0,71668011.0
TJK,6790547.0,6924720.0,7057566.0,7194477.0,7338403.0,7490230.0,7652141.0,7824785.0,8014084.0,8216724.0,8425552.0,8643840.0,8865631.0,9085946.0,9307333.0,9529966.0,9749310.0,9966908.0,10182222.0,10389799.0,10590927.0
TKM,4958093.0,5052257.0,5147105.0,5244046.0,5345029.0,5451592.0,5564356.0,5683417.0,5808546.0,5939341.0,6075283.0,6215770.0,6360041.0,6507061.0,6655524.0,6803944.0,6949912.0,7092043.0,7230193.0,7364438.0,7494498.0
TLA,532556401.0,539188798.0,545805913.0,552399650.0,558968822.0,565454932.0,571822092.0,578171855.0,584524334.0,590809938.0,597023419.0,603091701.0,609017063.0,614776664.0,620274430.0,625467307.0,630051021.0,633862610.0,637837815.0,642397939.0,647003746.0
TLS,929074.0,948311.0,976597.0,1004889.0,1032429.0,1058782.0,1084679.0,1110207.0,1134885.0,1158695.0,1181903.0,1205131.0,1228312.0,1251703.0,1275959.0,1300945.0,1326053.0,1350139.0,1369295.0,1384286.0,1400638.0
TMN,502381957.0,513920381.0,525752130.0,537343609.0,549090016.0,561349152.0,573609877.0,585763053.0,597586990.0,609074579.0,620390664.0,631082594.0,641470827.0,652312809.0,663878345.0,675805691.0,687728758.0,699536053.0,711465045.0,723911670.0,736401764.0
TON,105071.0,105671.0,106253.0,106726.0,107020.0,107203.0,107400.0,107570.0,107460.0,107078.0,106609.0,106095.0,105524.0,105356.0,105567.0,105669.0,105704.0,105490.0,105042.0,104597.0,104175.0
TSA,1325950587.0,1346886384.0,1367187349.0,1386949456.0,1406047164.0,1425370200.0,1444967010.0,1464372623.0,1483553073.0,1501661991.0,1519839246.0,1537370078.0,1555111864.0,1572520427.0,1589164714.0,1605412986.0,1621073417.0,1634785356.0,1648009565.0,1662580579.0,1677384532.0
TSS,758653144.0,779665113.0,801269368.0,823564883.0,846656872.0,870347292.0,894666657.0,919528126.0,944970310.0,971232906.0,997961037.0,1025251114.0,1052824144.0,1080941647.0,1109997000.0,1139315618.0,1169015451.0,1199011925.0,1229208573.0,1259889959.0,1291044964.0
TTO,1345380.0,1294494.0,1297944.0,1303188.0,1308587.0,1310106.0,1317714.0,1328019.0,1335194.0,1340557.0,1345343.0,1349667.0,1353895.0,1356633.0,1359193.0,1363985.0,1366725.0,1367558.0,1365805.0,1367510.0,1368333.0
TUN,10166163.0,10255472.0,10346410.0,10441702.0,10542635.0,10650681.0,10765980.0,10886035.0,11009647.0,11141361.0,11274288.0,11402264.0,11528674.0,11650498.0,11765514.0,11875081.0,11974057.0,12048622.0,12119334.0,12200431.0,12277109.0
TUR,68592617.0,69329557.0,70045349.0,70158112.0,71051678.0,72039206.0,73142150.0,74223629.0,75175827.0,76147624.0,77181884.0,78218479.0,79277962.0,80312698.0,81407204.0,82579440.0,83384680.0,84147318.0,84979913.0,85325965.0,85518661.0
TUV,9816.0,9940.0,10056.0,10182.0,10321.0,10461.0,10614.0,10780.0,10934.0,11001.0,10984.0,10963.0,10930.0,10869.0,10751.0,10581.0,10399.0,10194.0,9992.0,9816.0,9646.0
TZA,38109668.0,39182076.0,40294902.0,41435512.0,42570728.0,43633982.0,44758488.0,46029367.0,47374260.0,48824128.0,50351512.0,52020962.0,53824013.0,55652890.0,57437145.0,59174891.0,60972798.0,62830412.0,64711821.0,66617606.0,68560157.0
UGA,27154515.0,27963289.0,28794003.0,29653430.0,30539553.0,31451151.0,32390802.0,33354543.0,34337438.0,35337042.0,36395539.0,37531446.0,38799152.0,40177388.0,41565831.0,42999637.0,44457152.0,45910930.0,47312719.0,48656601.0,50015092.0
UKR,47979507.0,47585556.0,47278694.0,47062798.0,46819175.0,46623731.0,46456003.0,46307853.0,46210056.0,46126770.0,45972380.0,45784896.0,45616832.0,45436041.0,45208907.0,44957458.0,44680014.0,44298640.0,41048766.0,37732836.0,37860221.0
UMC,2451601935.0,2472862826.0,2493333038.0,2512165159.0,2532345548.0,2553016162.0,2573477299.0,2594753350.0,2618393970.0,2642487513.0,2665669456.0,2687902951.0,2709372162.0,2731150081.0,2751574852.0,2769964564.0,2784871872.0,2796004294.0,2803106334.0,2809097616.0,2817912698.0
URY,3283148.0,3285771.0,3289506.0,3295153.0,3302177.0,3310091.0,3318580.0,3326825.0,3335401.0,3345337.0,3356334.0,3368017.0,3379283.0,3388438.0,3394534.0,3397206.0,3398968.0,3396695.0,3390913.0,3388081.0,3386588.0
USA,292805298.0,295516599.0,298379912.0,301231207.0,304093966.0,306771529.0,309378227.0,311839461.0,314339099.0,316726282.0,319257560.0,321815121.0,324353340.0,326608609.0,328529577.0,330226227.0,331577720.0,332099760.0,334017321.0,336806231.0,340110988.0
UZB,26029350.0,26356975.0,26699043.0,27076008.0,27494774.0,27939328.0,28385506.0,28823196.0,29261903.0,29724065.0,30222994.0,30749346.0,31284568.0,31819178.0,32373490.0,32964701.0,33586372.0,34243696.0,34938955.0,35652307.0,36361859.0
VCT,112835.0,112450.0,112014.0,111531.0,111028.0,110508.0,109959.0,109349.0,108736.0,108135.0,107535.0,106960.0,106349.0,105663.0,104926.0,104167.0,103526.0,102841.0,102046.0,101323.0,100616.0
VEN,26340838.0,26785804.0,27224686.0,27649363.0,28053696.0,28438298.0,28813101.0,29185212.0,29553826.0,29912198.0,30254079.0,30573972.0,30765720.0,30565323.0,29807592.0,28938098.0,28444077.0,28237826.0,28213017.0,28300854.0,28405543.0
VGB,22881.0,23665.0,24493.0,25366.0,26288.0,27218.0,27675.0,28710.0,30345.0,31703.0,32962.0,34498.0,33878.0,32699.0,34657.0,36395.0,37135.0,37809.0,38319.0,38985.0,39471.0
VIR,108466.0,108453.0,108369.0,108337.0,108397.0,108404.0,108357.0,108290.0,108188.0,108041.0,107882.0,107712.0,107516.0,107281.0,107001.0,106669.0,106290.0,105870.0,105413.0,104917.0,104377.0
VNM,80338971.0,81088313.0,82167897.0,83633375.0,85175788.0,86460018.0,87455152.0,88468314.0,89510356.0,90573104.0,91679578.0,92823254.0,94000117.0,95176977.0,96237319.0,97173776.0,98079191.0,98935098.0,99680655.0,100352192.0,100987686.0
VUT,205711.0,210760.0,215923.0,221276.0,226896.0,232731.0,238248.0,243474.0,248883.0,254482.0,260240.0,266101.0,272087.0,278507.0,285259.0,291985.0,298858.0,305868.0,313046.0,320409.0,327777.0
WLD,6492769815.0,6575841506.0,6659977025.0,6744489399.0,6830513541.0,6916589116.0,7001266876.0,7087120034.0,7176929184.0,7265892332.0,7354068030.0,7441677465.0,7528879985.0,7614523410.0,7697233736.0,7778008621.0,7854748424.0,7920514854.0,7989545217.0,8064057930.0,8141808945.0
WSM,186249.0,186978.0,187709.0,188753.0,190107.0,191513.0,193023.0,194713.0,196498.0,198268.0,200037.0,201782.0,203499.0,205415.0,207582.0,209780.0,211944.0,213779.0,215261.0,216663.0,218019.0
XKX,1822773.0,1818354.0,1813079.0,1807094.0,1800858.0,1794681.0,1788743.0,1791949.0,1807126.0,1818119.0,1812788.0,1788274.0,1777568.0,1791019.0,1797086.0,1788891.0,1790151.0,1786079.0,1768096.0,1682668.0,1594353.0
YEM,22095167.0,22790085.0,23543083.0,24318082.0,25111941.0,25927724.0,26754387.0,27582897.0,28433647.0,29312952.0,30226309.0,31159379.0,32109010.0,33090921.0,34085182.0,35111408.0,36134863.0,37140230.0,38222876.0,39390799.0,40583164.0
ZAF,48991421.0,49490033.0,49998277.0,50528584.0,51114599.0,51728516.0,52344051.0,52995205.0,53782567.0,54678791.0,55594838.0,56723537.0,57259551.0,57635162.0,58613001.0,59587885.0,60562381.0,61502603.0,62378410.0,63212384.0,64007187.0
ZMB,11338198.0,11718819.0,12129553.0,12565085.0,13021324.0,13490389.0,13965594.0,14437796.0,14913629.0,15398997.0,15895315.0,16399089.0,16914423.0,17441320.0,17973569.0,18513839.0,19059395.0,19603607.0,20152938.0,20723965.0,21314956.0
ZWE,12365896.0,12483432.0,12636445.0,12804058.0,12959149.0,13142790.0,13356548.0,13595424.0,13817887.0,14013808.0,14207359.0,14399013.0,14600294.0,14812482.0,15034452.0,15271368.0,15526888.0,15797210.0,16069056.0,16340822.0,16634373.0
